split,image_id,method,method_label,perturbation,clean_object_f1,object_f1,absolute_object_f1_drop,relative_object_f1_drop,clean_precision,precision,precision_drop,clean_recall,recall,recall_drop,clean_absolute_count_error,absolute_count_error,absolute_count_error_delta,true_instances,pred_instances,false_positives,false_negatives,no_prediction
stage1_train_full,9b25b8ffd5f52b6c3d235a42d51d380503d1f80b61ef0f62eeb696f5977c38e6,otsu_watershed,Otsu + watershed,downsample_upsample,0.48,0.48,0.0,0.0,0.4,0.4,0.0,0.6,0.6,0.0,5,5,0,10,15,9,4,False
stage1_train_full,9b25b8ffd5f52b6c3d235a42d51d380503d1f80b61ef0f62eeb696f5977c38e6,otsu_watershed,Otsu + watershed,contrast_inversion,0.48,0.6087,-0.1287,-0.2681,0.4,0.5385,-0.1385,0.6,0.7,-0.1,5,3,-2,10,13,6,3,False
stage1_train_full,9bb6e39d5f4415bc7554842ee5d1280403a602f2ba56122b87f453a62d37c06e,otsu_watershed,Otsu + watershed,clean,0.6588,0.6588,0.0,0.0,0.6829,0.6829,0.0,0.6364,0.6364,0.0,9,9,0,132,123,39,48,False
stage1_train_full,9bb6e39d5f4415bc7554842ee5d1280403a602f2ba56122b87f453a62d37c06e,otsu_watershed,Otsu + watershed,gaussian_noise,0.6588,0.5517,0.1071,0.1626,0.6829,0.5581,0.1248,0.6364,0.5455,0.0909,9,3,-6,132,129,57,60,False
stage1_train_full,9bb6e39d5f4415bc7554842ee5d1280403a602f2ba56122b87f453a62d37c06e,otsu_watershed,Otsu + watershed,gaussian_blur,0.6588,0.6446,0.0142,0.0215,0.6829,0.7091,-0.0262,0.6364,0.5909,0.0455,9,22,13,132,110,32,54,False
stage1_train_full,9bb6e39d5f4415bc7554842ee5d1280403a602f2ba56122b87f453a62d37c06e,otsu_watershed,Otsu + watershed,downsample_upsample,0.6588,0.6454,0.0134,0.0203,0.6829,0.6807,0.0023,0.6364,0.6136,0.0227,9,13,4,132,119,38,51,False
stage1_train_full,9bb6e39d5f4415bc7554842ee5d1280403a602f2ba56122b87f453a62d37c06e,otsu_watershed,Otsu + watershed,contrast_inversion,0.6588,0.6304,0.0285,0.0432,0.6829,0.648,0.0349,0.6364,0.6136,0.0227,9,7,-2,132,125,44,51,False
stage1_train_full,9bf9f3dcadeb152a9a26b23e2fb199dcf9b2b17660b1646326f5b10cbf51eaee,otsu_watershed,Otsu + watershed,clean,0.7679,0.7679,0.0,0.0,0.8113,0.8113,0.0,0.7288,0.7288,0.0,6,6,0,59,53,10,16,False
stage1_train_full,9bf9f3dcadeb152a9a26b23e2fb199dcf9b2b17660b1646326f5b10cbf51eaee,otsu_watershed,Otsu + watershed,gaussian_noise,0.7679,0.7241,0.0437,0.0569,0.8113,0.7368,0.0745,0.7288,0.7119,0.0169,6,2,-4,59,57,15,17,False
stage1_train_full,9bf9f3dcadeb152a9a26b23e2fb199dcf9b2b17660b1646326f5b10cbf51eaee,otsu_watershed,Otsu + watershed,gaussian_blur,0.7679,0.7091,0.0588,0.0765,0.8113,0.7647,0.0466,0.7288,0.661,0.0678,6,8,2,59,51,12,20,False
stage1_train_full,9bf9f3dcadeb152a9a26b23e2fb199dcf9b2b17660b1646326f5b10cbf51eaee,otsu_watershed,Otsu + watershed,downsample_upsample,0.7679,0.6957,0.0722,0.094,0.8113,0.7143,0.097,0.7288,0.678,0.0508,6,3,-3,59,56,16,19,False
stage1_train_full,9bf9f3dcadeb152a9a26b23e2fb199dcf9b2b17660b1646326f5b10cbf51eaee,otsu_watershed,Otsu + watershed,contrast_inversion,0.7679,0.7478,0.02,0.0261,0.8113,0.7679,0.0435,0.7288,0.7288,0.0,6,3,-3,59,56,13,16,False
stage1_train_full,9c95eae11da041189e84cda20bdfb75716a6594684de4b6ce12a9aaadbb874c9,otsu_watershed,Otsu + watershed,clean,0.5,0.5,0.0,0.0,0.6667,0.6667,0.0,0.4,0.4,0.0,8,8,0,20,12,4,12,False
stage1_train_full,9c95eae11da041189e84cda20bdfb75716a6594684de4b6ce12a9aaadbb874c9,otsu_watershed,Otsu + watershed,gaussian_noise,0.5,0.4848,0.0152,0.0303,0.6667,0.6154,0.0513,0.4,0.4,0.0,8,7,-1,20,13,5,12,False
stage1_train_full,9c95eae11da041189e84cda20bdfb75716a6594684de4b6ce12a9aaadbb874c9,otsu_watershed,Otsu + watershed,gaussian_blur,0.5,0.4375,0.0625,0.125,0.6667,0.5833,0.0833,0.4,0.35,0.05,8,8,0,20,12,5,13,False
stage1_train_full,9c95eae11da041189e84cda20bdfb75716a6594684de4b6ce12a9aaadbb874c9,otsu_watershed,Otsu + watershed,downsample_upsample,0.5,0.5,0.0,0.0,0.6667,0.6667,0.0,0.4,0.4,0.0,8,8,0,20,12,4,12,False
stage1_train_full,9c95eae11da041189e84cda20bdfb75716a6594684de4b6ce12a9aaadbb874c9,otsu_watershed,Otsu + watershed,contrast_inversion,0.5,0.5,0.0,0.0,0.6667,0.6667,0.0,0.4,0.4,0.0,8,8,0,20,12,4,12,False
stage1_train_full,9cbc0700317361236a9fca2eb1f8f79e3a7da17b1970c179cf453921a6136001,otsu_watershed,Otsu + watershed,clean,0.8333,0.8333,0.0,0.0,1.0,1.0,0.0,0.7143,0.7143,0.0,2,2,0,7,5,0,2,False
stage1_train_full,9cbc0700317361236a9fca2eb1f8f79e3a7da17b1970c179cf453921a6136001,otsu_watershed,Otsu + watershed,gaussian_noise,0.8333,0.8333,0.0,0.0,1.0,1.0,0.0,0.7143,0.7143,0.0,2,2,0,7,5,0,2,False
stage1_train_full,9cbc0700317361236a9fca2eb1f8f79e3a7da17b1970c179cf453921a6136001,otsu_watershed,Otsu + watershed,gaussian_blur,0.8333,0.8333,0.0,0.0,1.0,1.0,0.0,0.7143,0.7143,0.0,2,2,0,7,5,0,2,False
stage1_train_full,9cbc0700317361236a9fca2eb1f8f79e3a7da17b1970c179cf453921a6136001,otsu_watershed,Otsu + watershed,downsample_upsample,0.8333,0.8333,0.0,0.0,1.0,1.0,0.0,0.7143,0.7143,0.0,2,2,0,7,5,0,2,False
stage1_train_full,9cbc0700317361236a9fca2eb1f8f79e3a7da17b1970c179cf453921a6136001,otsu_watershed,Otsu + watershed,contrast_inversion,0.8333,0.8333,0.0,0.0,1.0,1.0,0.0,0.7143,0.7143,0.0,2,2,0,7,5,0,2,False
stage1_train_full,9cdac2870cfe65b6cb61bd151020068a3b427118a27343767b07ea39483fee32,otsu_watershed,Otsu + watershed,clean,0.7778,0.7778,0.0,0.0,0.7609,0.7609,0.0,0.7955,0.7955,0.0,2,2,0,44,46,11,9,False
stage1_train_full,9cdac2870cfe65b6cb61bd151020068a3b427118a27343767b07ea39483fee32,otsu_watershed,Otsu + watershed,gaussian_noise,0.7778,0.5625,0.2153,0.2768,0.7609,0.5192,0.2416,0.7955,0.6136,0.1818,2,8,6,44,52,25,17,False
stage1_train_full,9cdac2870cfe65b6cb61bd151020068a3b427118a27343767b07ea39483fee32,otsu_watershed,Otsu + watershed,gaussian_blur,0.7778,0.809,-0.0312,-0.0401,0.7609,0.8,-0.0391,0.7955,0.8182,-0.0227,2,1,-1,44,45,9,8,False
stage1_train_full,9cdac2870cfe65b6cb61bd151020068a3b427118a27343767b07ea39483fee32,otsu_watershed,Otsu + watershed,downsample_upsample,0.7778,0.809,-0.0312,-0.0401,0.7609,0.8,-0.0391,0.7955,0.8182,-0.0227,2,1,-1,44,45,9,8,False
stage1_train_full,9cdac2870cfe65b6cb61bd151020068a3b427118a27343767b07ea39483fee32,otsu_watershed,Otsu + watershed,contrast_inversion,0.7778,0.7391,0.0386,0.0497,0.7609,0.7083,0.0525,0.7955,0.7727,0.0227,2,4,2,44,48,14,10,False
stage1_train_full,9d429167633b4d9d7f41544a461975cf8e688a3affa6a8916799202874809f2a,otsu_watershed,Otsu + watershed,clean,0.8571,0.8571,0.0,0.0,0.8182,0.8182,0.0,0.9,0.9,0.0,1,1,0,10,11,2,1,False
stage1_train_full,9d429167633b4d9d7f41544a461975cf8e688a3affa6a8916799202874809f2a,otsu_watershed,Otsu + watershed,gaussian_noise,0.8571,0.7273,0.1299,0.1515,0.8182,0.6667,0.1515,0.9,0.8,0.1,1,2,1,10,12,4,2,False
stage1_train_full,9d429167633b4d9d7f41544a461975cf8e688a3affa6a8916799202874809f2a,otsu_watershed,Otsu + watershed,gaussian_blur,0.8571,0.8182,0.039,0.0455,0.8182,0.75,0.0682,0.9,0.9,0.0,1,2,1,10,12,3,1,False
stage1_train_full,9d429167633b4d9d7f41544a461975cf8e688a3affa6a8916799202874809f2a,otsu_watershed,Otsu + watershed,downsample_upsample,0.8571,0.8571,0.0,0.0,0.8182,0.8182,0.0,0.9,0.9,0.0,1,1,0,10,11,2,1,False
stage1_train_full,9d429167633b4d9d7f41544a461975cf8e688a3affa6a8916799202874809f2a,otsu_watershed,Otsu + watershed,contrast_inversion,0.8571,0.7273,0.1299,0.1515,0.8182,0.6667,0.1515,0.9,0.8,0.1,1,2,1,10,12,4,2,False
stage1_train_full,9e4f8ec60a0d622a02c0e16eedcc0101f88ddefbcec2383946c4572b57a1e43a,otsu_watershed,Otsu + watershed,clean,0.7826,0.7826,0.0,0.0,0.9231,0.9231,0.0,0.6792,0.6792,0.0,14,14,0,53,39,3,17,False
stage1_train_full,9e4f8ec60a0d622a02c0e16eedcc0101f88ddefbcec2383946c4572b57a1e43a,otsu_watershed,Otsu + watershed,gaussian_noise,0.7826,0.701,0.0816,0.1042,0.9231,0.7727,0.1503,0.6792,0.6415,0.0377,14,9,-5,53,44,10,19,False
stage1_train_full,9e4f8ec60a0d622a02c0e16eedcc0101f88ddefbcec2383946c4572b57a1e43a,otsu_watershed,Otsu + watershed,gaussian_blur,0.7826,0.7629,0.0197,0.0252,0.9231,0.8409,0.0822,0.6792,0.6981,-0.0189,14,9,-5,53,44,7,16,False
stage1_train_full,9e4f8ec60a0d622a02c0e16eedcc0101f88ddefbcec2383946c4572b57a1e43a,otsu_watershed,Otsu + watershed,downsample_upsample,0.7826,0.7789,0.0037,0.0047,0.9231,0.881,0.0421,0.6792,0.6981,-0.0189,14,11,-3,53,42,5,16,False
stage1_train_full,9e4f8ec60a0d622a02c0e16eedcc0101f88ddefbcec2383946c4572b57a1e43a,otsu_watershed,Otsu + watershed,contrast_inversion,0.7826,0.7826,0.0,0.0,0.9231,0.9231,0.0,0.6792,0.6792,0.0,14,14,0,53,39,3,17,False
stage1_train_full,9ebcfaf2322932d464f15b5662cae4d669b2d785b8299556d73fffcae8365d32,otsu_watershed,Otsu + watershed,clean,0.4099,0.4099,0.0,0.0,0.3204,0.3204,0.0,0.569,0.569,0.0,45,45,0,58,103,70,25,False
stage1_train_full,9ebcfaf2322932d464f15b5662cae4d669b2d785b8299556d73fffcae8365d32,otsu_watershed,Otsu + watershed,gaussian_noise,0.4099,0.2651,0.1449,0.3534,0.3204,0.2037,0.1167,0.569,0.3793,0.1897,45,50,5,58,108,86,36,False
stage1_train_full,9ebcfaf2322932d464f15b5662cae4d669b2d785b8299556d73fffcae8365d32,otsu_watershed,Otsu + watershed,gaussian_blur,0.4099,0.3684,0.0415,0.1013,0.3204,0.2979,0.0225,0.569,0.4828,0.0862,45,36,-9,58,94,66,30,False
stage1_train_full,9ebcfaf2322932d464f15b5662cae4d669b2d785b8299556d73fffcae8365d32,otsu_watershed,Otsu + watershed,downsample_upsample,0.4099,0.3067,0.1032,0.2517,0.3204,0.2381,0.0823,0.569,0.431,0.1379,45,47,2,58,105,80,33,False
stage1_train_full,9ebcfaf2322932d464f15b5662cae4d669b2d785b8299556d73fffcae8365d32,otsu_watershed,Otsu + watershed,contrast_inversion,0.4099,0.3421,0.0678,0.1655,0.3204,0.2766,0.0438,0.569,0.4483,0.1207,45,36,-9,58,94,68,32,False
stage1_train_full,9f073db4acd7e634fd578af50d4e77218742f63a4d423a99808d6fd7cb0d3cdb,otsu_watershed,Otsu + watershed,clean,0.8108,0.8108,0.0,0.0,0.7895,0.7895,0.0,0.8333,0.8333,0.0,1,1,0,18,19,4,3,False
stage1_train_full,9f073db4acd7e634fd578af50d4e77218742f63a4d423a99808d6fd7cb0d3cdb,otsu_watershed,Otsu + watershed,gaussian_noise,0.8108,0.85,-0.0392,-0.0483,0.7895,0.7727,0.0167,0.8333,0.9444,-0.1111,1,4,3,18,22,5,1,False
stage1_train_full,9f073db4acd7e634fd578af50d4e77218742f63a4d423a99808d6fd7cb0d3cdb,otsu_watershed,Otsu + watershed,gaussian_blur,0.8108,0.7179,0.0929,0.1145,0.7895,0.6667,0.1228,0.8333,0.7778,0.0556,1,3,2,18,21,7,4,False
stage1_train_full,9f073db4acd7e634fd578af50d4e77218742f63a4d423a99808d6fd7cb0d3cdb,otsu_watershed,Otsu + watershed,downsample_upsample,0.8108,0.7895,0.0213,0.0263,0.7895,0.75,0.0395,0.8333,0.8333,0.0,1,2,1,18,20,5,3,False
stage1_train_full,9f073db4acd7e634fd578af50d4e77218742f63a4d423a99808d6fd7cb0d3cdb,otsu_watershed,Otsu + watershed,contrast_inversion,0.8108,0.7895,0.0213,0.0263,0.7895,0.75,0.0395,0.8333,0.8333,0.0,1,2,1,18,20,5,3,False
stage1_train_full,9facc652efe19f634639585d692a53dd6c2a8e2f0c9baebdfd85b9b41ec58851,otsu_watershed,Otsu + watershed,clean,0.2785,0.2785,0.0,0.0,0.1964,0.1964,0.0,0.4783,0.4783,0.0,33,33,0,23,56,45,12,False
stage1_train_full,9facc652efe19f634639585d692a53dd6c2a8e2f0c9baebdfd85b9b41ec58851,otsu_watershed,Otsu + watershed,gaussian_noise,0.2785,0.0611,0.2174,0.7807,0.1964,0.037,0.1594,0.4783,0.1739,0.3043,33,85,52,23,108,104,19,False
stage1_train_full,9facc652efe19f634639585d692a53dd6c2a8e2f0c9baebdfd85b9b41ec58851,otsu_watershed,Otsu + watershed,gaussian_blur,0.2785,0.3636,-0.0852,-0.3058,0.1964,0.2593,-0.0628,0.4783,0.6087,-0.1304,33,31,-2,23,54,40,9,False
stage1_train_full,9facc652efe19f634639585d692a53dd6c2a8e2f0c9baebdfd85b9b41ec58851,otsu_watershed,Otsu + watershed,downsample_upsample,0.2785,0.3171,-0.0386,-0.1386,0.1964,0.2203,-0.0239,0.4783,0.5652,-0.087,33,36,3,23,59,46,10,False
stage1_train_full,9facc652efe19f634639585d692a53dd6c2a8e2f0c9baebdfd85b9b41ec58851,otsu_watershed,Otsu + watershed,contrast_inversion,0.2785,0.2785,0.0,0.0,0.1964,0.1964,0.0,0.4783,0.4783,0.0,33,33,0,23,56,45,12,False
stage1_train_full,9fb32aba1c2fd53273dca9abefac944ba747f578da82dfaa1249f332a2324944,otsu_watershed,Otsu + watershed,clean,0.4766,0.4766,0.0,0.0,0.408,0.408,0.0,0.573,0.573,0.0,36,36,0,89,125,74,38,False
stage1_train_full,9fb32aba1c2fd53273dca9abefac944ba747f578da82dfaa1249f332a2324944,otsu_watershed,Otsu + watershed,gaussian_noise,0.4766,0.347,0.1296,0.2719,0.408,0.2923,0.1157,0.573,0.427,0.1461,36,41,5,89,130,92,51,False
stage1_train_full,9fb32aba1c2fd53273dca9abefac944ba747f578da82dfaa1249f332a2324944,otsu_watershed,Otsu + watershed,gaussian_blur,0.4766,0.4821,-0.0054,-0.0114,0.408,0.4434,-0.0354,0.573,0.5281,0.0449,36,17,-19,89,106,59,42,False
stage1_train_full,9fb32aba1c2fd53273dca9abefac944ba747f578da82dfaa1249f332a2324944,otsu_watershed,Otsu + watershed,downsample_upsample,0.4766,0.4729,0.0037,0.0078,0.408,0.4211,-0.0131,0.573,0.5393,0.0337,36,25,-11,89,114,66,41,False
stage1_train_full,9fb32aba1c2fd53273dca9abefac944ba747f578da82dfaa1249f332a2324944,otsu_watershed,Otsu + watershed,contrast_inversion,0.4766,0.4766,0.0,0.0,0.408,0.408,0.0,0.573,0.573,0.0,36,36,0,89,125,74,38,False
stage1_train_full,a022908f1b7880838dbc0411e50828e64b4f5e0263afdf04295e30bb2ff58005,otsu_watershed,Otsu + watershed,clean,0.8736,0.8736,0.0,0.0,0.8444,0.8444,0.0,0.9048,0.9048,0.0,3,3,0,42,45,7,4,False
stage1_train_full,a022908f1b7880838dbc0411e50828e64b4f5e0263afdf04295e30bb2ff58005,otsu_watershed,Otsu + watershed,gaussian_noise,0.8736,0.7816,0.092,0.1053,0.8444,0.7556,0.0889,0.9048,0.8095,0.0952,3,3,0,42,45,11,8,False
stage1_train_full,a022908f1b7880838dbc0411e50828e64b4f5e0263afdf04295e30bb2ff58005,otsu_watershed,Otsu + watershed,gaussian_blur,0.8736,0.7294,0.1442,0.165,0.8444,0.7209,0.1235,0.9048,0.7381,0.1667,3,1,-2,42,43,12,11,False
stage1_train_full,a022908f1b7880838dbc0411e50828e64b4f5e0263afdf04295e30bb2ff58005,otsu_watershed,Otsu + watershed,downsample_upsample,0.8736,0.8409,0.0327,0.0374,0.8444,0.8043,0.0401,0.9048,0.881,0.0238,3,4,1,42,46,9,5,False
stage1_train_full,a022908f1b7880838dbc0411e50828e64b4f5e0263afdf04295e30bb2ff58005,otsu_watershed,Otsu + watershed,contrast_inversion,0.8736,0.8636,0.0099,0.0114,0.8444,0.8261,0.0184,0.9048,0.9048,0.0,3,4,1,42,46,8,4,False
stage1_train_full,a02ec007ae8feddb758078b1dfb8010c26886fd3c8babdc308ead8b4a63acbdb,otsu_watershed,Otsu + watershed,clean,0.5824,0.5824,0.0,0.0,0.4775,0.4775,0.0,0.7465,0.7465,0.0,40,40,0,71,111,58,18,False
stage1_train_full,a02ec007ae8feddb758078b1dfb8010c26886fd3c8babdc308ead8b4a63acbdb,otsu_watershed,Otsu + watershed,gaussian_noise,0.5824,0.3865,0.1959,0.3364,0.4775,0.2941,0.1834,0.7465,0.5634,0.1831,40,65,25,71,136,96,31,False
stage1_train_full,a02ec007ae8feddb758078b1dfb8010c26886fd3c8babdc308ead8b4a63acbdb,otsu_watershed,Otsu + watershed,gaussian_blur,0.5824,0.5714,0.011,0.0189,0.4775,0.4808,-0.0033,0.7465,0.7042,0.0423,40,33,-7,71,104,54,21,False
stage1_train_full,a02ec007ae8feddb758078b1dfb8010c26886fd3c8babdc308ead8b4a63acbdb,otsu_watershed,Otsu + watershed,downsample_upsample,0.5824,0.6627,-0.0802,-0.1378,0.4775,0.5789,-0.1015,0.7465,0.7746,-0.0282,40,24,-16,71,95,40,16,False
stage1_train_full,a02ec007ae8feddb758078b1dfb8010c26886fd3c8babdc308ead8b4a63acbdb,otsu_watershed,Otsu + watershed,contrast_inversion,0.5824,0.5698,0.0126,0.0216,0.4775,0.4722,0.0053,0.7465,0.7183,0.0282,40,37,-3,71,108,57,20,False
stage1_train_full,a0325cb7aa59e9c0a75e64ba26855d8032c46161aa4bca0c01bac5e4a836485e,otsu_watershed,Otsu + watershed,clean,0.3429,0.3429,0.0,0.0,0.2727,0.2727,0.0,0.4615,0.4615,0.0,27,27,0,39,66,48,21,False
stage1_train_full,a0325cb7aa59e9c0a75e64ba26855d8032c46161aa4bca0c01bac5e4a836485e,otsu_watershed,Otsu + watershed,gaussian_noise,0.3429,0.2353,0.1076,0.3137,0.2727,0.175,0.0977,0.4615,0.359,0.1026,27,41,14,39,80,66,25,False
stage1_train_full,a0325cb7aa59e9c0a75e64ba26855d8032c46161aa4bca0c01bac5e4a836485e,otsu_watershed,Otsu + watershed,gaussian_blur,0.3429,0.3208,0.0221,0.0645,0.2727,0.2537,0.019,0.4615,0.4359,0.0256,27,28,1,39,67,50,22,False
stage1_train_full,a0325cb7aa59e9c0a75e64ba26855d8032c46161aa4bca0c01bac5e4a836485e,otsu_watershed,Otsu + watershed,downsample_upsample,0.3429,0.3396,0.0032,0.0094,0.2727,0.2687,0.0041,0.4615,0.4615,0.0,27,28,1,39,67,49,21,False
stage1_train_full,a0325cb7aa59e9c0a75e64ba26855d8032c46161aa4bca0c01bac5e4a836485e,otsu_watershed,Otsu + watershed,contrast_inversion,0.3429,0.3551,-0.0123,-0.0358,0.2727,0.2794,-0.0067,0.4615,0.4872,-0.0256,27,29,2,39,68,49,20,False
stage1_train_full,a08166d91d2cca263d2dd52764dc25c9c582b7a5ece2b802749fa4be33187c49,otsu_watershed,Otsu + watershed,clean,0.4348,0.4348,0.0,0.0,0.4167,0.4167,0.0,0.4545,0.4545,0.0,2,2,0,22,24,14,12,False
stage1_train_full,a08166d91d2cca263d2dd52764dc25c9c582b7a5ece2b802749fa4be33187c49,otsu_watershed,Otsu + watershed,gaussian_noise,0.4348,0.0917,0.343,0.789,0.4167,0.0575,0.3592,0.4545,0.2273,0.2273,2,65,63,22,87,82,17,False
stage1_train_full,a08166d91d2cca263d2dd52764dc25c9c582b7a5ece2b802749fa4be33187c49,otsu_watershed,Otsu + watershed,gaussian_blur,0.4348,0.4583,-0.0236,-0.0542,0.4167,0.4231,-0.0064,0.4545,0.5,-0.0455,2,4,2,22,26,15,11,False
stage1_train_full,a08166d91d2cca263d2dd52764dc25c9c582b7a5ece2b802749fa4be33187c49,otsu_watershed,Otsu + watershed,downsample_upsample,0.4348,0.5333,-0.0986,-0.2267,0.4167,0.5217,-0.1051,0.4545,0.5455,-0.0909,2,1,-1,22,23,11,10,False
stage1_train_full,a08166d91d2cca263d2dd52764dc25c9c582b7a5ece2b802749fa4be33187c49,otsu_watershed,Otsu + watershed,contrast_inversion,0.4348,0.4889,-0.0541,-0.1244,0.4167,0.4783,-0.0616,0.4545,0.5,-0.0455,2,1,-1,22,23,12,11,False
stage1_train_full,a0afead3b4fe393f6a6159de040ecb2e66f8a89090abf0d0bf5b8e1d38ae667c,otsu_watershed,Otsu + watershed,clean,0.4151,0.4151,0.0,0.0,0.3143,0.3143,0.0,0.6111,0.6111,0.0,17,17,0,18,35,24,7,False
stage1_train_full,a0afead3b4fe393f6a6159de040ecb2e66f8a89090abf0d0bf5b8e1d38ae667c,otsu_watershed,Otsu + watershed,gaussian_noise,0.4151,0.0727,0.3424,0.8248,0.3143,0.0435,0.2708,0.6111,0.2222,0.3889,17,74,57,18,92,88,14,False
stage1_train_full,a0afead3b4fe393f6a6159de040ecb2e66f8a89090abf0d0bf5b8e1d38ae667c,otsu_watershed,Otsu + watershed,gaussian_blur,0.4151,0.5957,-0.1807,-0.4352,0.3143,0.4828,-0.1685,0.6111,0.7778,-0.1667,17,11,-6,18,29,15,4,False
stage1_train_full,a0afead3b4fe393f6a6159de040ecb2e66f8a89090abf0d0bf5b8e1d38ae667c,otsu_watershed,Otsu + watershed,downsample_upsample,0.4151,0.5417,-0.1266,-0.3049,0.3143,0.4333,-0.119,0.6111,0.7222,-0.1111,17,12,-5,18,30,17,5,False
stage1_train_full,a0afead3b4fe393f6a6159de040ecb2e66f8a89090abf0d0bf5b8e1d38ae667c,otsu_watershed,Otsu + watershed,contrast_inversion,0.4151,0.4,0.0151,0.0364,0.3143,0.3125,0.0018,0.6111,0.5556,0.0556,17,14,-3,18,32,22,8,False
stage1_train_full,a0de55384fada5cbc46bd7a41f6feeef93b67d088497c7316079ccec39c2a834,otsu_watershed,Otsu + watershed,clean,0.7111,0.7111,0.0,0.0,0.7164,0.7164,0.0,0.7059,0.7059,0.0,1,1,0,68,67,19,20,False
stage1_train_full,a0de55384fada5cbc46bd7a41f6feeef93b67d088497c7316079ccec39c2a834,otsu_watershed,Otsu + watershed,gaussian_noise,0.7111,0.6565,0.0546,0.0768,0.7164,0.6825,0.0339,0.7059,0.6324,0.0735,1,5,4,68,63,20,25,False
stage1_train_full,a0de55384fada5cbc46bd7a41f6feeef93b67d088497c7316079ccec39c2a834,otsu_watershed,Otsu + watershed,gaussian_blur,0.7111,0.6667,0.0444,0.0625,0.7164,0.6875,0.0289,0.7059,0.6471,0.0588,1,4,3,68,64,20,24,False
stage1_train_full,a0de55384fada5cbc46bd7a41f6feeef93b67d088497c7316079ccec39c2a834,otsu_watershed,Otsu + watershed,downsample_upsample,0.7111,0.6522,0.0589,0.0829,0.7164,0.6429,0.0736,0.7059,0.6618,0.0441,1,2,1,68,70,25,23,False
stage1_train_full,a0de55384fada5cbc46bd7a41f6feeef93b67d088497c7316079ccec39c2a834,otsu_watershed,Otsu + watershed,contrast_inversion,0.7111,0.6963,0.0148,0.0208,0.7164,0.7015,0.0149,0.7059,0.6912,0.0147,1,1,0,68,67,20,21,False
stage1_train_full,a101a00fea63f0c43abe5323f4f890bec881eb0caa3bc8498991ff5fd207ed91,otsu_watershed,Otsu + watershed,clean,0.8889,0.8889,0.0,0.0,0.8889,0.8889,0.0,0.8889,0.8889,0.0,0,0,0,18,18,2,2,False
stage1_train_full,a101a00fea63f0c43abe5323f4f890bec881eb0caa3bc8498991ff5fd207ed91,otsu_watershed,Otsu + watershed,gaussian_noise,0.8889,0.7368,0.152,0.1711,0.8889,0.7,0.1889,0.8889,0.7778,0.1111,0,2,2,18,20,6,4,False
stage1_train_full,a101a00fea63f0c43abe5323f4f890bec881eb0caa3bc8498991ff5fd207ed91,otsu_watershed,Otsu + watershed,gaussian_blur,0.8889,0.7273,0.1616,0.1818,0.8889,0.8,0.0889,0.8889,0.6667,0.2222,0,3,3,18,15,3,6,False
stage1_train_full,a101a00fea63f0c43abe5323f4f890bec881eb0caa3bc8498991ff5fd207ed91,otsu_watershed,Otsu + watershed,downsample_upsample,0.8889,0.7647,0.1242,0.1397,0.8889,0.8125,0.0764,0.8889,0.7222,0.1667,0,2,2,18,16,3,5,False
stage1_train_full,a101a00fea63f0c43abe5323f4f890bec881eb0caa3bc8498991ff5fd207ed91,otsu_watershed,Otsu + watershed,contrast_inversion,0.8889,0.8889,0.0,0.0,0.8889,0.8889,0.0,0.8889,0.8889,0.0,0,0,0,18,18,2,2,False
stage1_train_full,a102535b0e88374bea4a1cfd9ee7cb3822ff54f4ab2a9845d428ec22f9ee2288,otsu_watershed,Otsu + watershed,clean,0.039,0.039,0.0,0.0,0.1047,0.1047,0.0,0.024,0.024,0.0,289,289,0,375,86,77,366,False
stage1_train_full,a102535b0e88374bea4a1cfd9ee7cb3822ff54f4ab2a9845d428ec22f9ee2288,otsu_watershed,Otsu + watershed,gaussian_noise,0.039,0.0713,-0.0322,-0.8254,0.1047,0.0599,0.0448,0.024,0.088,-0.064,289,176,-113,375,551,518,342,False
stage1_train_full,a102535b0e88374bea4a1cfd9ee7cb3822ff54f4ab2a9845d428ec22f9ee2288,otsu_watershed,Otsu + watershed,gaussian_blur,0.039,0.0264,0.0127,0.3245,0.1047,0.075,0.0297,0.024,0.016,0.008,289,295,6,375,80,74,369,False
stage1_train_full,a102535b0e88374bea4a1cfd9ee7cb3822ff54f4ab2a9845d428ec22f9ee2288,otsu_watershed,Otsu + watershed,downsample_upsample,0.039,0.0368,0.0023,0.0584,0.1047,0.0592,0.0455,0.024,0.0267,-0.0027,289,206,-83,375,169,159,365,False
stage1_train_full,a102535b0e88374bea4a1cfd9ee7cb3822ff54f4ab2a9845d428ec22f9ee2288,otsu_watershed,Otsu + watershed,contrast_inversion,0.039,0.0421,-0.0031,-0.0784,0.1047,0.0615,0.0431,0.024,0.032,-0.008,289,180,-109,375,195,183,363,False
stage1_train_full,a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,otsu_watershed,Otsu + watershed,clean,0.2558,0.2558,0.0,0.0,0.1833,0.1833,0.0,0.4231,0.4231,0.0,34,34,0,26,60,49,15,False
stage1_train_full,a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,otsu_watershed,Otsu + watershed,gaussian_noise,0.2558,0.1037,0.1521,0.5946,0.1833,0.0642,0.1191,0.4231,0.2692,0.1538,34,83,49,26,109,102,19,False
